District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Mavala,15-May-22,0.0,20.6,50.2
Adilabad,Mavala,16-May-22,1.5,15.6,58.5
Adilabad,Mavala,17-May-22,0.0,21.2,51.2
Adilabad,Mavala,18-May-22,0.0,17.2,44.0
Adilabad,Mavala,19-May-22,0.0,16.0,76.8
Adilabad,Mavala,20-May-22,0.0,32.0,59.9
Adilabad,Mavala,21-May-22,0.0,28.4,48.1
Adilabad,Mavala,22-May-22,0.0,16.0,38.7
Adilabad,Mavala,23-May-22,0.0,11.0,39.6
Adilabad,Mavala,24-May-22,0.0,19.0,40.0
Adilabad,Mavala,25-May-22,0.0,20.8,55.7
Adilabad,Mavala,26-May-22,4.5,26.6,71.3
Adilabad,Mavala,27-May-22,7.3,31.2,84.3
Adilabad,Mavala,28-May-22,0.0,26.2,55.7
Adilabad,Mavala,29-May-22,0.0,23.3,54.4
Adilabad,Mavala,30-May-22,0.0,23.4,49.2
Adilabad,Mavala,31-May-22,0.0,24.5,43.8
Adilabad,Narnoor,01-May-22,0.0,13.2,27.1
Adilabad,Narnoor,02-May-22,0.0,16.6,65.1
Adilabad,Narnoor,03-May-22,0.0,19.5,48.9
Adilabad,Narnoor,04-May-22,1.9,22.1,78.2
Adilabad,Narnoor,05-May-22,0.0,30.8,65.3
Adilabad,Narnoor,06-May-22,0.0,20.3,62.2
Adilabad,Narnoor,07-May-22,0.0,15.8,63.8
Adilabad,Narnoor,08-May-22,0.0,23.9,56.4
Adilabad,Narnoor,09-May-22,0.0,21.1,54.3
Adilabad,Narnoor,10-May-22,0.0,18.9,43.7
Adilabad,Narnoor,11-May-22,0.0,18.4,55.5
Adilabad,Narnoor,12-May-22,0.0,30.9,62.0
Adilabad,Narnoor,13-May-22,0.0,34.5,67.7
Adilabad,Narnoor,14-May-22,0.0,34.9,57.3
Adilabad,Narnoor,15-May-22,0.0,29.2,50.3
Adilabad,Narnoor,16-May-22,1.6,27.2,78.0
Adilabad,Narnoor,17-May-22,0.5,39.3,71.8
Adilabad,Narnoor,18-May-22,0.3,39.3,62.0
Adilabad,Narnoor,19-May-22,0.0,38.8,73.1
Adilabad,Narnoor,20-May-22,0.0,37.3,74.4
Adilabad,Narnoor,21-May-22,0.0,37.2,63.9
Adilabad,Narnoor,22-May-22,0.0,25.3,46.2
Adilabad,Narnoor,23-May-22,0.0,20.7,48.8
Adilabad,Narnoor,24-May-22,0.0,28.1,47.0
Adilabad,Narnoor,25-May-22,0.0,29.5,58.2
Adilabad,Narnoor,26-May-22,6.9,34.1,82.8
Adilabad,Narnoor,27-May-22,7.2,47.0,85.5
Adilabad,Narnoor,28-May-22,0.0,46.3,59.3
Adilabad,Narnoor,29-May-22,0.0,32.4,50.3
Adilabad,Narnoor,30-May-22,0.0,30.7,49.6
Adilabad,Narnoor,31-May-22,0.0,33.1,53.8
Adilabad,Neradigonda,01-May-22,0.0,10.4,39.2
Adilabad,Neradigonda,02-May-22,0.0,12.3,70.4
Adilabad,Neradigonda,03-May-22,0.0,16.3,47.0
Adilabad,Neradigonda,04-May-22,23.5,21.7,90.1
Adilabad,Neradigonda,05-May-22,0.0,38.4,86.6
Adilabad,Neradigonda,06-May-22,0.0,23.6,72.5
Adilabad,Neradigonda,07-May-22,0.0,12.6,76.4
Adilabad,Neradigonda,08-May-22,0.0,24.7,70.8
Adilabad,Neradigonda,09-May-22,0.0,22.2,63.1
Adilabad,Neradigonda,10-May-22,0.0,13.5,62.4
Adilabad,Neradigonda,11-May-22,0.0,15.3,70.1
