District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Gadiguda,01-Sep-23,0.0,19.1,82.0
Adilabad,Gadiguda,13-Jan-23,0.0,29.0,94.1
Adilabad,Gadiguda,14-Jan-23,0.0,29.3,95.5
Adilabad,Gadiguda,15-Jan-23,0.0,40.3,96.3
Adilabad,Gadiguda,16-Jan-23,0.0,44.0,99.9
Adilabad,Gadiguda,17-Jan-23,0.0,41.1,97.4
Adilabad,Gadiguda,18-Jan-23,0.0,37.1,97.5
Adilabad,Gadiguda,19-Jan-23,0.0,46.5,97.4
Adilabad,Gadiguda,20-Jan-23,0.0,45.9,97.6
Adilabad,Gadiguda,21-Jan-23,0.0,36.2,95.5
Adilabad,Gadiguda,22-Jan-23,0.0,32.9,95.2
Adilabad,Gadiguda,23-Jan-23,0.0,33.7,96.4
Adilabad,Gadiguda,24-Jan-23,0.0,37.1,94.8
Adilabad,Gadiguda,25-Jan-23,0.0,24.1,84.5
Adilabad,Gadiguda,26-Jan-23,0.0,23.1,94.8
Adilabad,Gadiguda,27-Jan-23,0.0,25.6,94.1
Adilabad,Gadiguda,28-Jan-23,0.0,34.3,94.3
Adilabad,Gadiguda,29-Jan-23,0.0,34.4,94.2
Adilabad,Gadiguda,30-Jan-23,0.0,40.5,95.5
Adilabad,Gadiguda,31-Jan-23,0.0,45.3,84.9
Adilabad,Gudihathnur,01-Apr-23,0.0,74.1,95.5
Adilabad,Gudihathnur,01-Aug-23,0.0,38.8,81.9
Adilabad,Gudihathnur,01-Dec-23,0.0,41.1,72.7
Adilabad,Gudihathnur,01-Feb-23,0.0,55.4,100.0
Adilabad,Gudihathnur,01-Jan-23,0.0,49.7,100.0
Adilabad,Gudihathnur,01-Jul-23,0.0,73.4,94.8
Adilabad,Gudihathnur,01-Jun-23,0.0,78.4,100.0
Adilabad,Gudihathnur,01-Mar-23,0.0,62.7,100.0
Adilabad,Gudihathnur,01-May-23,0.0,70.0,100.0
Adilabad,Gudihathnur,01-Nov-23,0.0,30.5,87.4
Adilabad,Gudihathnur,01-Oct-23,0.0,30.5,83.1
Adilabad,Gudihathnur,01-Sep-23,0.0,38.8,100.0
Adilabad,Gudihathnur,13-Jan-23,0.0,33.2,84.4
Adilabad,Gudihathnur,14-Jan-23,0.0,39.4,87.4
Adilabad,Gudihathnur,15-Jan-23,0.0,54.6,88.5
Adilabad,Gudihathnur,16-Jan-23,0.0,62.6,91.7
Adilabad,Gudihathnur,17-Jan-23,0.0,46.8,96.8
Adilabad,Gudihathnur,18-Jan-23,0.0,46.9,95.9
Adilabad,Gudihathnur,19-Jan-23,0.0,48.3,93.9
Adilabad,Gudihathnur,20-Jan-23,0.0,47.7,91.4
Adilabad,Gudihathnur,21-Jan-23,0.0,54.6,93.3
Adilabad,Gudihathnur,22-Jan-23,0.0,48.0,90.9
Adilabad,Gudihathnur,23-Jan-23,0.0,46.8,92.9
Adilabad,Gudihathnur,24-Jan-23,0.0,55.8,94.2
Adilabad,Gudihathnur,25-Jan-23,0.0,46.5,92.0
Adilabad,Gudihathnur,26-Jan-23,0.0,39.1,84.6
Adilabad,Gudihathnur,27-Jan-23,0.0,30.7,86.5
Adilabad,Gudihathnur,28-Jan-23,0.0,46.8,85.0
Adilabad,Gudihathnur,29-Jan-23,0.0,49.4,87.6
Adilabad,Gudihathnur,30-Jan-23,0.0,47.9,89.6
Adilabad,Gudihathnur,31-Jan-23,0.0,54.8,88.1
Adilabad,Ichoda,01-Apr-23,0.0,71.8,96.7
Adilabad,Ichoda,01-Aug-23,0.0,31.8,87.4
Adilabad,Ichoda,01-Dec-23,0.0,29.2,85.1
Adilabad,Ichoda,01-Feb-23,0.0,54.9,85.5
Adilabad,Ichoda,01-Jan-23,0.0,51.2,92.5
Adilabad,Ichoda,01-Jul-23,0.0,60.4,91.1
Adilabad,Ichoda,01-Jun-23,0.0,75.4,97.0
Adilabad,Ichoda,01-Mar-23,0.0,61.5,95.5
Adilabad,Ichoda,01-May-23,0.0,63.2,97.0
Adilabad,Ichoda,01-Nov-23,0.0,28.5,75.2
Adilabad,Ichoda,01-Oct-23,0.0,29.2,87.7
Adilabad,Ichoda,01-Sep-23,0.0,31.2,89.5
Adilabad,Ichoda,13-Jan-23,0.0,35.6,74.4
Adilabad,Ichoda,14-Jan-23,0.0,35.0,81.6
Adilabad,Ichoda,15-Jan-23,0.0,40.0,87.0
Adilabad,Ichoda,16-Jan-23,0.0,48.9,91.1
Adilabad,Ichoda,17-Jan-23,0.0,41.7,95.0
Adilabad,Ichoda,18-Jan-23,0.0,45.0,94.3
Adilabad,Ichoda,19-Jan-23,0.0,43.9,93.0
Adilabad,Ichoda,20-Jan-23,0.0,43.9,90.2
Adilabad,Ichoda,21-Jan-23,0.0,43.4,88.8
Adilabad,Ichoda,22-Jan-23,0.0,44.5,83.0
Adilabad,Ichoda,23-Jan-23,0.0,41.7,86.6
Adilabad,Ichoda,24-Jan-23,0.0,49.5,88.4
Adilabad,Ichoda,25-Jan-23,0.0,40.0,88.6
Adilabad,Ichoda,26-Jan-23,0.0,35.6,91.1
Adilabad,Ichoda,27-Jan-23,0.0,28.5,81.3
Adilabad,Ichoda,28-Jan-23,0.0,33.8,77.1
Adilabad,Ichoda,29-Jan-23,0.0,36.1,82.1
Adilabad,Ichoda,30-Jan-23,0.0,44.5,85.4
Adilabad,Ichoda,31-Jan-23,0.0,49.5,79.7
Adilabad,Inderavelly,01-Apr-23,0.0,58.1,92.6
Adilabad,Inderavelly,01-Aug-23,0.0,36.6,79.3
Adilabad,Inderavelly,01-Dec-23,0.0,24.8,80.6
Adilabad,Inderavelly,01-Feb-23,0.0,41.8,74.4
Adilabad,Inderavelly,01-Jan-23,0.0,39.5,82.8
Adilabad,Inderavelly,01-Jul-23,0.0,56.6,93.7
Adilabad,Inderavelly,01-Jun-23,0.0,66.4,93.1
Adilabad,Inderavelly,01-Mar-23,0.0,50.0,94.5
Adilabad,Inderavelly,01-May-23,0.0,53.1,94.9
Adilabad,Inderavelly,01-Nov-23,0.0,26.9,73.3
Adilabad,Inderavelly,01-Oct-23,0.0,24.6,71.4
Adilabad,Inderavelly,01-Sep-23,0.0,25.3,66.9
Adilabad,Inderavelly,13-Jan-23,0.0,30.3,87.2
Adilabad,Inderavelly,14-Jan-23,0.0,31.6,90.5
Adilabad,Inderavelly,15-Jan-23,0.0,42.4,90.0
Adilabad,Inderavelly,16-Jan-23,0.0,44.7,85.4
Adilabad,Inderavelly,17-Jan-23,0.0,38.4,90.7
Adilabad,Inderavelly,18-Jan-23,0.0,38.9,93.5
Adilabad,Inderavelly,19-Jan-23,0.0,41.8,89.2
Adilabad,Inderavelly,20-Jan-23,0.0,38.6,91.2
Adilabad,Inderavelly,21-Jan-23,0.0,37.5,87.3
Adilabad,Inderavelly,22-Jan-23,0.0,39.3,83.8
Adilabad,Inderavelly,23-Jan-23,0.0,35.2,85.4
Adilabad,Inderavelly,24-Jan-23,0.0,41.7,86.4
Adilabad,Inderavelly,25-Jan-23,0.0,33.4,80.8
Adilabad,Inderavelly,26-Jan-23,0.0,35.9,90.5
Adilabad,Inderavelly,27-Jan-23,0.0,27.0,81.9
Adilabad,Inderavelly,28-Jan-23,0.0,32.6,80.4
Adilabad,Inderavelly,29-Jan-23,0.0,37.8,82.4
Adilabad,Inderavelly,30-Jan-23,0.0,36.2,82.3
Adilabad,Inderavelly,31-Jan-23,0.0,41.2,82.7
Adilabad,Jainad,01-Apr-23,0.0,58.2,100.0
Adilabad,Jainad,01-Aug-23,0.0,27.5,100.0
Adilabad,Jainad,01-Dec-23,0.0,15.2,100.0
Adilabad,Jainad,01-Feb-23,0.0,44.8,100.0
Adilabad,Jainad,01-Jan-23,0.0,38.2,100.0
Adilabad,Jainad,01-Jul-23,0.0,58.7,100.0
Adilabad,Jainad,01-Jun-23,0.0,72.3,100.0
Adilabad,Jainad,01-Mar-23,0.0,49.2,100.0
Adilabad,Jainad,01-May-23,0.0,64.2,100.0
Adilabad,Jainad,01-Nov-23,0.0,15.7,100.0
