District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Ichoda,18-Oct-22,0.0,70.1,97.8
Adilabad,Ichoda,19-Oct-22,0.8,79.1,100.0
Adilabad,Ichoda,20-Oct-22,0.0,65.6,98.1
Adilabad,Ichoda,21-Oct-22,0.0,64.7,98.4
Adilabad,Ichoda,22-Oct-22,0.0,61.0,95.3
Adilabad,Ichoda,23-Oct-22,0.0,50.2,90.0
Adilabad,Ichoda,24-Oct-22,0.0,34.9,100.0
Adilabad,Ichoda,25-Oct-22,0.0,42.5,100.0
Adilabad,Ichoda,26-Oct-22,0.0,38.6,90.6
Adilabad,Ichoda,27-Oct-22,0.0,37.2,88.3
Adilabad,Ichoda,28-Oct-22,0.0,38.9,84.3
Adilabad,Ichoda,29-Oct-22,0.0,35.6,84.3
Adilabad,Ichoda,30-Oct-22,0.0,36.1,86.6
Adilabad,Ichoda,31-Oct-22,0.0,37.2,82.5
Adilabad,Inderavelly,01-Oct-22,0.0,70.5,97.4
Adilabad,Inderavelly,02-Oct-22,0.0,63.8,97.1
Adilabad,Inderavelly,03-Oct-22,0.0,57.2,83.7
Adilabad,Inderavelly,04-Oct-22,0.0,56.8,90.2
Adilabad,Inderavelly,05-Oct-22,0.0,70.4,96.9
Adilabad,Inderavelly,06-Oct-22,5.4,77.0,99.9
Adilabad,Inderavelly,07-Oct-22,17.4,73.4,99.9
Adilabad,Inderavelly,08-Oct-22,5.9,77.0,96.3
Adilabad,Inderavelly,09-Oct-22,0.0,67.2,97.9
Adilabad,Inderavelly,10-Oct-22,7.7,65.7,99.9
Adilabad,Inderavelly,11-Oct-22,6.9,70.9,99.9
Adilabad,Inderavelly,12-Oct-22,0.0,72.0,99.9
Adilabad,Inderavelly,13-Oct-22,0.0,74.7,99.9
Adilabad,Inderavelly,14-Oct-22,19.6,70.3,98.5
Adilabad,Inderavelly,15-Oct-22,4.2,72.4,98.7
Adilabad,Inderavelly,16-Oct-22,0.0,76.3,98.1
Adilabad,Inderavelly,17-Oct-22,0.6,64.0,99.9
Adilabad,Inderavelly,18-Oct-22,4.6,71.2,99.9
Adilabad,Inderavelly,19-Oct-22,0.4,76.0,99.9
Adilabad,Inderavelly,20-Oct-22,0.0,69.8,98.9
Adilabad,Inderavelly,21-Oct-22,17.3,73.9,99.1
Adilabad,Inderavelly,22-Oct-22,0.0,56.3,96.6
Adilabad,Inderavelly,23-Oct-22,0.0,46.5,90.0
Adilabad,Inderavelly,24-Oct-22,0.0,34.4,95.6
Adilabad,Inderavelly,25-Oct-22,0.0,41.0,91.2
Adilabad,Inderavelly,26-Oct-22,0.0,36.9,90.3
Adilabad,Inderavelly,27-Oct-22,0.0,37.9,88.5
Adilabad,Inderavelly,28-Oct-22,0.0,37.1,90.2
