District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Adilabad,Gadiguda,09-Dec-22,0.0,31.5,93.4
Adilabad,Gadiguda,10-Dec-22,0.0,33.0,88.1
Adilabad,Gadiguda,11-Dec-22,0.0,56.1,90.3
Adilabad,Gadiguda,12-Dec-22,5.8,57.2,99.9
Adilabad,Gadiguda,13-Dec-22,0.0,62.8,99.9
Adilabad,Gadiguda,14-Dec-22,2.3,70.4,99.9
Adilabad,Gadiguda,15-Dec-22,0.0,57.1,98.4
Adilabad,Gadiguda,16-Dec-22,0.0,51.9,99.9
Adilabad,Gadiguda,17-Dec-22,0.0,48.4,98.2
Adilabad,Gadiguda,18-Dec-22,0.0,48.5,97.3
Adilabad,Gadiguda,19-Dec-22,0.0,29.5,94.0
Adilabad,Gadiguda,20-Dec-22,0.0,29.4,94.2
Adilabad,Gadiguda,21-Dec-22,0.0,25.9,94.1
Adilabad,Gadiguda,22-Dec-22,0.0,25.2,94.4
Adilabad,Gadiguda,23-Dec-22,0.0,29.3,95.9
Adilabad,Gadiguda,24-Dec-22,0.0,28.9,95.5
Adilabad,Gadiguda,25-Dec-22,0.0,39.4,96.7
Adilabad,Gadiguda,26-Dec-22,0.0,42.0,99.9
Adilabad,Gadiguda,27-Dec-22,0.0,54.9,98.5
Adilabad,Gadiguda,28-Dec-22,0.0,40.1,100.0
Adilabad,Gadiguda,29-Dec-22,0.0,42.4,96.2
Adilabad,Gadiguda,30-Dec-22,0.0,39.7,97.0
Adilabad,Gadiguda,31-Dec-22,0.0,42.5,96.8
Adilabad,Gudihathnur,01-Dec-22,0.0,50.3,92.7
Adilabad,Gudihathnur,02-Dec-22,0.0,54.6,92.7
Adilabad,Gudihathnur,03-Dec-22,0.0,62.6,95.0
Adilabad,Gudihathnur,04-Dec-22,0.0,63.1,93.0
Adilabad,Gudihathnur,05-Dec-22,0.0,58.6,95.2
Adilabad,Gudihathnur,06-Dec-22,0.0,49.6,83.5
Adilabad,Gudihathnur,07-Dec-22,0.0,54.6,94.2
Adilabad,Gudihathnur,08-Dec-22,0.0,62.2,87.3
Adilabad,Gudihathnur,09-Dec-22,0.0,41.1,93.2
Adilabad,Gudihathnur,10-Dec-22,0.0,41.9,69.6
Adilabad,Gudihathnur,11-Dec-22,0.0,54.1,77.6
Adilabad,Gudihathnur,12-Dec-22,3.4,66.1,97.5
Adilabad,Gudihathnur,13-Dec-22,0.0,63.1,97.8
Adilabad,Gudihathnur,14-Dec-22,0.0,73.1,98.0
Adilabad,Gudihathnur,15-Dec-22,0.0,70.5,95.7
Adilabad,Gudihathnur,16-Dec-22,0.0,63.1,96.8
Adilabad,Gudihathnur,17-Dec-22,0.0,62.8,95.5
Adilabad,Gudihathnur,18-Dec-22,0.0,62.8,97.0
Adilabad,Gudihathnur,19-Dec-22,0.0,39.1,79.9
Adilabad,Gudihathnur,20-Dec-22,0.0,39.1,80.7
Adilabad,Gudihathnur,21-Dec-22,0.0,30.7,78.0
Adilabad,Gudihathnur,22-Dec-22,0.0,39.1,83.3
Adilabad,Gudihathnur,23-Dec-22,0.0,43.1,86.0
Adilabad,Gudihathnur,24-Dec-22,0.0,39.4,88.0
Adilabad,Gudihathnur,25-Dec-22,0.0,46.8,87.4
Adilabad,Gudihathnur,26-Dec-22,0.0,49.7,95.1
Adilabad,Gudihathnur,27-Dec-22,0.0,58.3,97.6
Adilabad,Gudihathnur,28-Dec-22,0.0,70.5,96.8
Adilabad,Gudihathnur,29-Dec-22,0.0,57.3,85.4
Adilabad,Gudihathnur,30-Dec-22,0.0,51.2,100.0
Adilabad,Gudihathnur,31-Dec-22,0.0,40.2,100.0
Adilabad,Ichoda,01-Dec-22,0.0,45.6,89.6
Adilabad,Ichoda,02-Dec-22,0.0,44.0,87.7
Adilabad,Ichoda,03-Dec-22,0.0,54.3,92.6
Adilabad,Ichoda,04-Dec-22,0.0,55.9,89.1
Adilabad,Ichoda,05-Dec-22,0.0,54.6,94.3
Adilabad,Ichoda,06-Dec-22,0.0,35.5,79.3
Adilabad,Ichoda,07-Dec-22,0.0,47.2,100.0
Adilabad,Ichoda,08-Dec-22,0.0,57.9,100.0
Adilabad,Ichoda,09-Dec-22,0.0,37.1,100.0
Adilabad,Ichoda,10-Dec-22,0.0,36.9,100.0
Adilabad,Ichoda,11-Dec-22,0.0,52.8,100.0
Adilabad,Ichoda,12-Dec-22,3.7,60.9,100.0
Adilabad,Ichoda,13-Dec-22,0.0,60.2,100.0
Adilabad,Ichoda,14-Dec-22,0.0,63.8,97.4
